636,610
565,591
524,561
511,512
498,407
510,335
565,295
653,292
722,319
747,377
752,487
733,557
690,594
493,514
480,472
474,411
464,321
502,230
579,177
681,178
751,225
790,307
795,377
789,435
774,488
569,393
674,384
520,376
558,350
595,354
645,356
683,341
718,355
618,378
588,453
627,460
658,450
579,515
627,506
673,511
596,531
631,536
659,528
