648,678
587,657
551,613
526,545
506,421
529,344
578,287
699,291
745,348
767,409
767,526
748,603
709,655
513,541
501,502
478,461
479,369
513,282
570,214
722,219
794,301
812,378
798,453
792,496
774,524
573,443
691,429
520,409
566,396
593,399
651,403
689,385
736,395
632,454
602,533
634,509
670,519
601,584
637,566
688,573
618,601
639,607
664,599
